date,account_id,service,team,env,cost_usd
2025-05-14,333333333333,EC2,Core,prod,331.28
2025-05-14,333333333333,EKS,Web,staging,63.64
2025-05-14,111111111111,Lambda,Data,staging,11.7
2025-05-14,333333333333,EC2,Web,dev,118.71
2025-05-14,333333333333,S3,Data,dev,10.31
2025-05-14,111111111111,EKS,Data,prod,163.78
2025-05-14,222222222222,RDS,Core,staging,58.51
2025-05-14,333333333333,Lambda,Web,prod,25.82
2025-05-15,111111111111,RDS,Web,prod,96.8
2025-05-15,333333333333,Lambda,Core,prod,43.08
2025-05-15,333333333333,S3,Data,prod,102.08
2025-05-15,333333333333,EKS,Core,staging,117.58
2025-05-15,333333333333,Lambda,Core,prod,12.69
2025-05-15,111111111111,Lambda,Data,staging,-0.37
2025-05-15,111111111111,EC2,Data,prod,352.29
2025-05-15,222222222222,RDS,Core,prod,130.46
2025-05-15,333333333333,EKS,Data,staging,88.68
2025-05-15,111111111111,EKS,Data,staging,84.07
2025-05-16,111111111111,EKS,Data,prod,236.72
2025-05-16,222222222222,EC2,Core,prod,260.23
2025-05-16,111111111111,Lambda,Web,prod,7.73
2025-05-16,111111111111,Lambda,Web,prod,20.03
2025-05-16,333333333333,Lambda,Core,staging,26.95
2025-05-16,222222222222,RDS,Data,staging,63.44
2025-05-16,111111111111,EKS,Data,prod,110.33
2025-05-16,333333333333,Lambda,Data,staging,-1.49
2025-05-16,222222222222,EKS,Core,prod,142.9
2025-05-17,111111111111,RDS,Data,staging,50.27
2025-05-17,222222222222,Lambda,Web,prod,18.19
2025-05-17,111111111111,EC2,Core,prod,390.29
2025-05-17,333333333333,EKS,Core,prod,190.88
2025-05-17,111111111111,S3,Core,dev,24.76
2025-05-17,222222222222,S3,Data,staging,42.63
2025-05-17,111111111111,RDS,Core,staging,79.69
2025-05-18,333333333333,Lambda,Core,staging,33.18
2025-05-18,222222222222,EKS,Web,prod,115.45
2025-05-18,333333333333,S3,Data,prod,79.44
2025-05-18,333333333333,EC2,Web,dev,90.43
2025-05-18,333333333333,EKS,Web,staging,70.71
2025-05-18,111111111111,Lambda,Core,staging,6.58
2025-05-19,111111111111,EKS,Web,prod,107.89
2025-05-19,222222222222,Lambda,Data,prod,31.14
2025-05-19,333333333333,S3,Data,prod,125.94
2025-05-19,222222222222,RDS,Data,staging,58.66
2025-05-19,111111111111,EKS,Web,staging,61.92
2025-05-19,333333333333,Lambda,Data,staging,-0.47
2025-05-19,333333333333,RDS,Web,staging,58.69
2025-05-20,333333333333,S3,Core,prod,59.51
2025-05-20,333333333333,RDS,Web,prod,150.43
2025-05-20,333333333333,S3,Web,staging,33.6
2025-05-20,111111111111,Lambda,Web,staging,10.0
2025-05-20,222222222222,EC2,Data,prod,279.11
2025-05-20,333333333333,Lambda,Web,staging,21.55
2025-05-20,333333333333,Lambda,Data,dev,3.71
2025-05-20,222222222222,EC2,Web,prod,401.46
2025-05-20,222222222222,S3,Core,staging,40.88
2025-05-20,111111111111,RDS,Core,dev,40.96
2025-05-21,111111111111,EC2,Web,staging,226.94
2025-05-21,111111111111,Lambda,Core,prod,-5.05
2025-05-21,222222222222,EC2,Web,staging,192.59
2025-05-21,333333333333,Lambda,Core,staging,21.2
2025-05-21,333333333333,EKS,Core,prod,172.62
2025-05-21,333333333333,RDS,Web,staging,28.66
2025-05-21,222222222222,EKS,Data,dev,41.27
2025-05-21,333333333333,RDS,Web,prod,146.21
2025-05-22,111111111111,Lambda,Data,staging,-11.38
2025-05-22,333333333333,RDS,Web,prod,96.75
2025-05-22,333333333333,S3,Web,dev,4.85
2025-05-22,222222222222,EKS,Core,dev,59.93
2025-05-22,111111111111,S3,Core,staging,53.27
2025-05-22,111111111111,EKS,Core,prod,171.25
2025-05-22,333333333333,RDS,Core,prod,159.14
2025-05-22,222222222222,EC2,Data,prod,425.62
2025-05-23,111111111111,S3,Data,prod,98.07
2025-05-23,333333333333,Lambda,Web,prod,33.61
2025-05-23,333333333333,Lambda,Data,prod,44.07
2025-05-23,333333333333,RDS,Web,prod,191.18
2025-05-23,111111111111,Lambda,Core,staging,7.51
2025-05-23,111111111111,EKS,Web,prod,123.27
2025-05-23,111111111111,RDS,Core,dev,7.66
2025-05-24,222222222222,RDS,Data,prod,127.13
2025-05-24,333333333333,Lambda,Data,dev,13.41
2025-05-24,333333333333,EC2,Core,staging,230.82
2025-05-24,222222222222,S3,Web,prod,98.76
2025-05-24,333333333333,S3,Core,staging,54.14
2025-05-24,222222222222,EKS,Core,prod,172.78
2025-05-24,333333333333,RDS,Core,dev,36.65
2025-05-24,222222222222,Lambda,Web,prod,45.18
2025-05-25,222222222222,S3,Data,prod,98.45
2025-05-25,111111111111,S3,Web,prod,102.9
2025-05-25,333333333333,EC2,Core,staging,122.63
2025-05-25,111111111111,EKS,Core,prod,72.98
2025-05-25,333333333333,EKS,Web,staging,86.39
2025-05-25,111111111111,S3,Core,prod,49.54
2025-05-26,111111111111,EC2,Core,prod,395.38
2025-05-26,222222222222,Lambda,Core,prod,20.76
2025-05-26,111111111111,RDS,Data,prod,209.7
2025-05-26,333333333333,EKS,Data,prod,198.73
2025-05-26,222222222222,EC2,Web,prod,467.25
2025-05-26,333333333333,Lambda,Core,staging,0.72
2025-05-26,333333333333,EC2,Web,staging,206.59
2025-05-26,222222222222,Lambda,Core,prod,17.7
2025-05-27,333333333333,EC2,Data,staging,241.06
2025-05-27,222222222222,EKS,Data,staging,93.0
2025-05-27,111111111111,EKS,Core,prod,150.09
2025-05-27,111111111111,EKS,Web,prod,85.1
2025-05-27,333333333333,S3,Data,staging,44.09
2025-05-27,333333333333,RDS,Core,prod,168.85
2025-05-27,333333333333,S3,Core,prod,103.42
2025-05-27,333333333333,Lambda,Data,prod,25.32
2025-05-28,222222222222,S3,Web,staging,77.16
2025-05-28,333333333333,RDS,Core,prod,150.48
2025-05-28,333333333333,Lambda,Core,prod,22.48
2025-05-28,111111111111,Lambda,Data,prod,12.09
2025-05-28,111111111111,Lambda,Core,staging,24.67
2025-05-28,333333333333,EKS,Web,prod,116.3
2025-05-29,333333333333,EC2,Data,prod,404.67
2025-05-29,333333333333,Lambda,Data,dev,6.93
2025-05-29,222222222222,S3,Web,staging,43.59
2025-05-29,111111111111,RDS,Web,prod,69.88
2025-05-29,111111111111,RDS,Data,prod,135.61
2025-05-29,333333333333,RDS,Web,prod,77.08
2025-05-29,333333333333,Lambda,Data,staging,17.76
2025-05-29,222222222222,S3,Core,prod,46.43
2025-05-30,333333333333,EKS,Data,staging,44.27
2025-05-30,111111111111,RDS,Data,prod,84.1
2025-05-30,222222222222,RDS,Data,prod,105.28
2025-05-30,111111111111,Lambda,Core,staging,13.99
2025-05-30,111111111111,Lambda,Core,prod,28.38
2025-05-30,333333333333,EC2,Web,prod,391.29
2025-05-30,111111111111,Lambda,Web,prod,3.16
2025-05-31,333333333333,EKS,Web,prod,158.79
2025-05-31,111111111111,Lambda,Data,prod,-3.01
2025-05-31,333333333333,EKS,Web,staging,69.58
2025-05-31,222222222222,EKS,Core,dev,13.04
2025-05-31,333333333333,RDS,Core,prod,164.15
2025-05-31,333333333333,EC2,Data,prod,330.24
2025-05-31,111111111111,S3,Web,staging,27.55
2025-05-31,333333333333,S3,Data,prod,40.53
2025-05-31,333333333333,Lambda,Web,dev,8.66
2025-05-31,111111111111,EKS,Data,prod,163.11
2025-06-01,111111111111,EC2,Data,prod,501.8
2025-06-01,111111111111,S3,Web,dev,38.48
2025-06-01,222222222222,EKS,Data,dev,34.95
2025-06-01,111111111111,EC2,Web,prod,319.72
2025-06-01,333333333333,Lambda,Web,staging,3.62
2025-06-01,333333333333,RDS,Web,prod,92.72
2025-06-01,111111111111,EKS,Web,prod,188.78
2025-06-01,333333333333,EC2,Web,prod,388.78
2025-06-01,111111111111,Lambda,Data,prod,21.2
2025-06-02,222222222222,EKS,Web,prod,203.6
2025-06-02,111111111111,EKS,Core,prod,131.29
2025-06-02,333333333333,RDS,Core,prod,149.62
2025-06-02,111111111111,RDS,Web,staging,48.75
2025-06-02,111111111111,S3,Data,staging,38.79
2025-06-02,333333333333,EC2,Data,staging,178.4
2025-06-02,222222222222,S3,Web,prod,95.08
2025-06-02,222222222222,EC2,Core,prod,254.12
2025-06-03,333333333333,S3,Core,prod,44.31
2025-06-03,111111111111,Lambda,Core,prod,13.94
2025-06-03,222222222222,S3,Web,dev,13.59
2025-06-03,333333333333,Lambda,Web,prod,31.17
2025-06-03,333333333333,RDS,Core,prod,139.99
2025-06-03,333333333333,EKS,Data,prod,128.09
2025-06-03,222222222222,Lambda,Core,staging,18.81
2025-06-03,111111111111,Lambda,Web,prod,16.22
2025-06-03,111111111111,RDS,Data,prod,60.75
2025-06-03,111111111111,S3,Data,prod,93.0
2025-06-04,111111111111,S3,Web,staging,51.12
2025-06-04,333333333333,EKS,Core,prod,158.41
2025-06-04,111111111111,EKS,Web,prod,145.07
2025-06-04,333333333333,Lambda,Core,prod,32.85
2025-06-04,333333333333,S3,Web,prod,107.54
2025-06-04,111111111111,EKS,Web,prod,177.0
2025-06-05,333333333333,Lambda,Data,prod,26.56
2025-06-05,222222222222,EKS,Data,prod,211.31
2025-06-05,333333333333,Lambda,Core,prod,6.24
2025-06-05,222222222222,EKS,Core,dev,48.28
2025-06-05,111111111111,RDS,Web,dev,42.97
2025-06-05,222222222222,RDS,Core,prod,154.14
2025-06-06,333333333333,Lambda,Core,prod,44.53
2025-06-06,222222222222,S3,Web,staging,58.09
2025-06-06,222222222222,RDS,Core,prod,144.7
2025-06-06,333333333333,Lambda,Data,prod,32.64
2025-06-06,333333333333,EKS,Web,prod,165.09
2025-06-06,222222222222,EKS,Core,prod,150.26
2025-06-07,222222222222,S3,Data,prod,91.71
2025-06-07,222222222222,RDS,Data,prod,122.97
2025-06-07,333333333333,EKS,Web,prod,155.65
2025-06-07,333333333333,EC2,Web,prod,352.77
2025-06-07,333333333333,S3,Core,prod,123.32
2025-06-07,222222222222,RDS,Web,prod,114.93
2025-06-07,333333333333,EC2,Core,prod,440.61
2025-06-07,333333333333,EC2,Core,staging,228.79
2025-06-07,222222222222,Lambda,Data,prod,28.61
2025-06-07,222222222222,S3,Data,prod,84.87
2025-06-08,333333333333,EKS,Data,prod,102.41
2025-06-08,333333333333,RDS,Web,dev,46.58
2025-06-08,111111111111,S3,Web,prod,92.87
2025-06-08,111111111111,S3,Web,dev,28.38
2025-06-08,333333333333,RDS,Core,prod,114.74
2025-06-08,333333333333,Lambda,Web,staging,27.11
2025-06-09,111111111111,EC2,Data,prod,279.9
2025-06-09,111111111111,S3,Core,dev,13.06
2025-06-09,222222222222,RDS,Web,prod,90.31
2025-06-09,333333333333,S3,Web,prod,84.74
2025-06-09,333333333333,EC2,Core,prod,260.76
2025-06-09,333333333333,Lambda,Web,prod,51.27
2025-06-09,222222222222,S3,Web,dev,26.52
2025-06-09,222222222222,EKS,Web,prod,216.59
2025-06-09,111111111111,EKS,Web,prod,187.81
2025-06-09,111111111111,Lambda,Data,prod,30.53
2025-06-10,333333333333,RDS,Web,staging,36.61
2025-06-10,333333333333,RDS,Web,prod,193.31
2025-06-10,222222222222,Lambda,Data,staging,21.33
2025-06-10,222222222222,EKS,Web,prod,150.12
2025-06-10,333333333333,EC2,Data,prod,323.34
2025-06-10,111111111111,EKS,Web,staging,111.3
2025-06-11,333333333333,S3,Data,prod,67.92
2025-06-11,222222222222,Lambda,Web,prod,26.85
2025-06-11,222222222222,S3,Data,prod,97.16
2025-06-11,333333333333,RDS,Core,prod,133.76
2025-06-11,111111111111,EKS,Data,prod,167.37
2025-06-11,333333333333,RDS,Core,dev,45.77
2025-06-11,333333333333,S3,Data,staging,50.4
2025-06-12,333333333333,S3,Data,prod,41.25
2025-06-12,111111111111,S3,Web,prod,107.05
2025-06-12,111111111111,EC2,Core,staging,140.89
2025-06-12,333333333333,EKS,Web,prod,139.54
2025-06-12,333333333333,EC2,Data,prod,376.37
2025-06-12,222222222222,EKS,Web,staging,91.4
2025-06-12,222222222222,S3,Web,prod,58.57
2025-06-13,333333333333,S3,Core,prod,85.9
2025-06-13,222222222222,EKS,Web,prod,89.87
2025-06-13,222222222222,EKS,Web,staging,59.8
2025-06-13,222222222222,EC2,Web,prod,263.16
2025-06-13,222222222222,EC2,Core,staging,197.22
2025-06-13,222222222222,Lambda,Core,prod,30.55
2025-06-13,333333333333,RDS,Core,prod,94.0
2025-06-14,222222222222,EKS,Web,prod,213.19
2025-06-14,111111111111,EKS,Data,prod,126.68
2025-06-14,333333333333,RDS,Data,staging,92.03
2025-06-14,222222222222,EKS,Core,prod,116.99
2025-06-14,333333333333,S3,Core,staging,33.01
2025-06-14,111111111111,Lambda,Data,staging,12.26
2025-06-14,111111111111,S3,Web,prod,112.46
2025-06-15,111111111111,EKS,Data,prod,135.12
2025-06-15,333333333333,Lambda,Web,staging,11.14
2025-06-15,222222222222,RDS,Data,prod,136.96
2025-06-15,333333333333,EC2,Data,prod,314.18
2025-06-15,111111111111,EC2,Core,staging,232.16
2025-06-15,222222222222,EC2,Data,staging,235.1
2025-06-16,222222222222,RDS,Web,prod,147.88
2025-06-16,222222222222,RDS,Core,prod,73.1
2025-06-16,222222222222,Lambda,Core,prod,31.25
2025-06-16,333333333333,Lambda,Core,dev,2.75
2025-06-16,222222222222,RDS,Data,staging,56.42
2025-06-16,222222222222,EKS,Core,prod,146.4
2025-06-16,222222222222,EKS,Web,dev,27.3
2025-06-16,111111111111,RDS,Data,prod,98.15
2025-06-17,222222222222,EC2,Core,prod,355.6
2025-06-17,111111111111,RDS,Data,staging,51.84
2025-06-17,333333333333,RDS,Web,prod,114.16
2025-06-17,222222222222,EKS,Data,staging,100.31
2025-06-17,333333333333,EKS,Data,prod,135.31
2025-06-17,111111111111,S3,Web,prod,78.13
2025-06-17,222222222222,EC2,Core,prod,478.02
2025-06-17,111111111111,EC2,Core,dev,85.71
2025-06-17,222222222222,Lambda,Core,prod,35.56
2025-06-17,222222222222,Lambda,Core,prod,29.44
2025-06-18,111111111111,EC2,Web,dev,88.39
2025-06-18,222222222222,RDS,Core,prod,65.39
2025-06-18,222222222222,EKS,Web,prod,186.2
2025-06-18,333333333333,S3,Core,prod,46.15
2025-06-18,222222222222,RDS,Data,prod,115.17
2025-06-18,333333333333,RDS,Web,prod,169.61
2025-06-18,333333333333,Lambda,Core,prod,31.12
2025-06-18,222222222222,Lambda,Data,prod,22.04
2025-06-18,333333333333,Lambda,Data,dev,1.18
2025-06-18,222222222222,Lambda,Core,staging,26.17
2025-06-19,222222222222,RDS,Data,prod,124.92
2025-06-19,222222222222,EC2,Core,prod,381.13
2025-06-19,111111111111,RDS,Data,prod,128.16
2025-06-19,111111111111,EKS,Data,prod,153.63
2025-06-19,222222222222,RDS,Web,prod,108.64
2025-06-19,111111111111,Lambda,Data,prod,24.13
2025-06-19,333333333333,EKS,Data,prod,155.89
2025-06-19,333333333333,EKS,Data,prod,182.89
2025-06-19,111111111111,EKS,Web,prod,167.35
2025-06-20,333333333333,RDS,Data,prod,69.4
2025-06-20,333333333333,RDS,Data,prod,99.47
2025-06-20,111111111111,S3,Core,prod,60.55
2025-06-20,333333333333,EKS,Web,prod,213.53
2025-06-20,333333333333,Lambda,Data,prod,2.89
2025-06-20,111111111111,S3,Core,dev,30.67
2025-06-20,111111111111,S3,Core,prod,76.26
2025-06-20,111111111111,EKS,Web,prod,110.34
2025-06-20,111111111111,S3,Core,prod,140.3
2025-06-20,222222222222,EKS,Data,staging,63.12
2025-06-21,222222222222,EKS,Web,staging,44.16
2025-06-21,222222222222,EC2,Core,prod,450.45
2025-06-21,222222222222,EC2,Web,prod,439.0
2025-06-21,111111111111,RDS,Data,staging,63.5
2025-06-21,111111111111,S3,Data,staging,40.77
2025-06-21,222222222222,S3,Web,dev,15.2
2025-06-21,111111111111,EKS,Web,staging,87.0
2025-06-21,333333333333,S3,Data,prod,95.43
2025-06-21,222222222222,RDS,Core,prod,149.48
2025-06-22,333333333333,Lambda,Web,prod,5.12
2025-06-22,222222222222,RDS,Core,prod,111.11
2025-06-22,111111111111,S3,Core,prod,63.61
2025-06-22,222222222222,RDS,Core,prod,79.38
2025-06-22,222222222222,Lambda,Core,prod,39.42
2025-06-22,111111111111,EC2,Core,prod,442.68
2025-06-23,333333333333,Lambda,Core,prod,21.25
2025-06-23,111111111111,S3,Core,prod,92.53
2025-06-23,333333333333,Lambda,Data,dev,5.46
2025-06-23,333333333333,EC2,Core,prod,399.84
2025-06-23,111111111111,Lambda,Core,prod,34.76
2025-06-23,111111111111,RDS,Web,staging,76.04
2025-06-23,222222222222,EKS,Web,prod,166.15
2025-06-23,333333333333,EKS,Data,staging,74.76
2025-06-23,222222222222,EC2,Data,staging,169.1
2025-06-24,222222222222,Lambda,Web,prod,38.93
2025-06-24,333333333333,S3,Web,prod,60.15
2025-06-24,333333333333,EKS,Data,staging,102.41
2025-06-24,333333333333,Lambda,Core,prod,28.54
2025-06-24,111111111111,EKS,Data,staging,81.32
2025-06-24,333333333333,RDS,Data,prod,119.97
2025-06-24,333333333333,Lambda,Data,staging,9.02
2025-06-24,111111111111,Lambda,Data,staging,9.09
2025-06-24,111111111111,RDS,Web,prod,156.46
2025-06-24,333333333333,EKS,Core,prod,150.12
2025-06-25,333333333333,S3,Web,prod,64.4
2025-06-25,222222222222,RDS,Core,prod,103.11
2025-06-25,333333333333,EC2,Core,staging,185.93
2025-06-25,111111111111,S3,Core,prod,56.99
2025-06-25,222222222222,S3,Core,prod,101.8
2025-06-25,333333333333,EKS,Web,prod,90.76
2025-06-25,333333333333,Lambda,Data,prod,23.51
2025-06-25,111111111111,Lambda,Web,prod,24.16
2025-06-25,111111111111,EKS,Core,prod,239.08
2025-06-26,222222222222,Lambda,Web,dev,22.46
2025-06-26,222222222222,RDS,Web,prod,100.39
2025-06-26,333333333333,RDS,Web,prod,141.15
2025-06-26,111111111111,RDS,Core,dev,39.58
2025-06-26,333333333333,EC2,Core,staging,208.48
2025-06-26,333333333333,EKS,Core,prod,198.46
2025-06-27,333333333333,S3,Web,staging,47.09
2025-06-27,222222222222,EC2,Web,prod,420.68
2025-06-27,333333333333,EKS,Web,staging,53.35
2025-06-27,111111111111,S3,Core,prod,63.68
2025-06-27,333333333333,RDS,Web,prod,151.39
2025-06-27,333333333333,EKS,Data,dev,54.59
2025-06-27,333333333333,RDS,Data,prod,163.0
2025-06-28,333333333333,RDS,Web,prod,107.95
2025-06-28,333333333333,S3,Data,staging,40.4
2025-06-28,333333333333,RDS,Data,dev,25.83
2025-06-28,222222222222,EKS,Core,staging,50.69
2025-06-28,222222222222,Lambda,Core,prod,41.64
2025-06-28,222222222222,EC2,Data,dev,84.39
2025-06-28,111111111111,RDS,Core,staging,79.89
2025-06-28,333333333333,RDS,Web,prod,126.52
2025-06-28,333333333333,Lambda,Core,prod,1.14
2025-06-29,222222222222,S3,Core,prod,43.37
2025-06-29,333333333333,S3,Core,prod,64.4
2025-06-29,222222222222,EC2,Web,prod,296.37
2025-06-29,111111111111,EC2,Web,prod,333.29
2025-06-29,222222222222,S3,Data,staging,50.21
2025-06-29,333333333333,Lambda,Core,prod,41.65
2025-06-29,222222222222,EC2,Web,staging,192.37
2025-06-29,222222222222,EC2,Core,dev,124.34
2025-06-29,222222222222,RDS,Data,prod,105.42
2025-06-30,111111111111,Lambda,Core,prod,20.2
2025-06-30,333333333333,EKS,Core,prod,140.93
2025-06-30,111111111111,RDS,Web,prod,90.45
2025-06-30,222222222222,Lambda,Web,prod,35.42
2025-06-30,111111111111,EKS,Data,staging,64.21
2025-06-30,333333333333,Lambda,Core,prod,8.14
2025-07-01,222222222222,S3,Core,prod,96.13
2025-07-01,222222222222,Lambda,Web,prod,21.24
2025-07-01,222222222222,RDS,Core,prod,154.44
2025-07-01,222222222222,S3,Core,prod,60.37
2025-07-01,111111111111,EKS,Data,staging,80.4
2025-07-01,111111111111,Lambda,Web,dev,-10.38
2025-07-01,333333333333,S3,Core,prod,102.7
2025-07-01,222222222222,RDS,Web,dev,64.83
2025-07-02,111111111111,EKS,Data,prod,116.51
2025-07-02,111111111111,RDS,Data,prod,100.13
2025-07-02,111111111111,RDS,Core,dev,19.39
2025-07-02,333333333333,EKS,Web,prod,130.14
2025-07-02,111111111111,S3,Core,staging,50.22
2025-07-02,111111111111,EC2,Core,staging,146.99
2025-07-03,333333333333,S3,Data,prod,72.04
2025-07-03,333333333333,EC2,Data,prod,459.14
2025-07-03,111111111111,RDS,Core,staging,26.76
2025-07-03,111111111111,S3,Web,prod,56.03
2025-07-03,222222222222,Lambda,Data,prod,14.98
2025-07-03,111111111111,EC2,Data,prod,488.68
2025-07-03,333333333333,Lambda,Core,prod,22.9
2025-07-04,222222222222,S3,Web,prod,79.18
2025-07-04,111111111111,EKS,Web,dev,67.58
2025-07-04,111111111111,EKS,Web,prod,188.4
2025-07-04,333333333333,RDS,Core,prod,90.95
2025-07-04,333333333333,EKS,Core,dev,21.34
2025-07-04,333333333333,EC2,Data,prod,244.16
2025-07-05,333333333333,EC2,Core,prod,412.78
2025-07-05,222222222222,Lambda,Web,prod,42.45
2025-07-05,111111111111,Lambda,Data,prod,12.09
2025-07-05,222222222222,S3,Core,prod,80.2
2025-07-05,222222222222,RDS,Web,prod,108.05
2025-07-05,333333333333,RDS,Core,prod,156.84
2025-07-05,222222222222,EC2,Web,dev,150.31
2025-07-05,111111111111,S3,Data,dev,29.74
2025-07-05,333333333333,S3,Core,staging,35.02
2025-07-05,333333333333,Lambda,Web,staging,15.64
2025-07-06,111111111111,Lambda,Core,prod,16.16
2025-07-06,222222222222,Lambda,Data,prod,37.3
2025-07-06,111111111111,S3,Web,prod,90.57
2025-07-06,333333333333,S3,Core,prod,78.16
2025-07-06,333333333333,Lambda,Core,prod,8.21
2025-07-06,111111111111,Lambda,Core,prod,39.79
2025-07-06,333333333333,Lambda,Web,prod,38.29
2025-07-06,222222222222,S3,Web,prod,105.83
2025-07-06,222222222222,EKS,Data,prod,166.76
2025-07-07,111111111111,S3,Core,prod,64.16
2025-07-07,111111111111,Lambda,Web,prod,31.55
2025-07-07,333333333333,Lambda,Core,prod,30.52
2025-07-07,111111111111,EC2,Data,prod,460.44
2025-07-07,222222222222,S3,Web,staging,47.28
2025-07-07,222222222222,RDS,Core,staging,52.32
2025-07-07,222222222222,EKS,Core,prod,79.54
2025-07-07,111111111111,EC2,Data,staging,187.81
2025-07-08,222222222222,EKS,Core,staging,119.37
2025-07-08,111111111111,S3,Core,prod,72.53
2025-07-08,222222222222,Lambda,Data,staging,12.9
2025-07-08,222222222222,S3,Data,prod,75.84
2025-07-08,111111111111,Lambda,Web,staging,-1.96
2025-07-08,333333333333,RDS,Data,prod,95.25
2025-07-09,333333333333,Lambda,Web,prod,22.92
2025-07-09,333333333333,EC2,Web,prod,369.88
2025-07-09,222222222222,EC2,Core,prod,413.28
2025-07-09,222222222222,EC2,Web,prod,331.73
2025-07-09,333333333333,EC2,Core,prod,378.58
2025-07-09,222222222222,RDS,Data,prod,85.97
2025-07-09,222222222222,RDS,Web,dev,49.72
2025-07-09,333333333333,Lambda,Core,prod,25.62
2025-07-09,333333333333,EKS,Core,staging,57.73
2025-07-09,111111111111,S3,Web,dev,30.61
2025-07-10,111111111111,EKS,Data,prod,110.47
2025-07-10,111111111111,S3,Data,prod,81.03
2025-07-10,333333333333,S3,Data,prod,93.89
2025-07-10,222222222222,S3,Web,staging,60.28
2025-07-10,111111111111,EC2,Web,prod,432.28
2025-07-10,222222222222,EC2,Web,staging,162.29
2025-07-10,333333333333,Lambda,Web,dev,-2.96
2025-07-10,222222222222,Lambda,Data,prod,16.79
2025-07-10,111111111111,RDS,Web,dev,27.43
2025-07-10,111111111111,S3,Core,prod,105.16
2025-07-11,222222222222,RDS,Data,staging,98.44
2025-07-11,222222222222,RDS,Web,prod,111.33
2025-07-11,111111111111,S3,Core,prod,88.61
2025-07-11,222222222222,EC2,Data,prod,497.84
2025-07-11,222222222222,Lambda,Core,prod,35.25
2025-07-11,222222222222,S3,Core,prod,54.74
2025-07-12,222222222222,EKS,Data,prod,193.85
2025-07-12,333333333333,EC2,Core,dev,100.04
2025-07-12,222222222222,Lambda,Web,prod,20.8
2025-07-12,111111111111,EC2,Core,prod,343.14
2025-07-12,333333333333,RDS,Core,prod,122.7
2025-07-12,111111111111,Lambda,Web,prod,26.21
2025-07-12,111111111111,EC2,Core,prod,303.05
2025-07-12,111111111111,S3,Web,prod,90.84
2025-07-12,333333333333,Lambda,Web,staging,13.37
2025-07-13,222222222222,Lambda,Data,dev,4.04
2025-07-13,111111111111,RDS,Data,prod,165.72
2025-07-13,222222222222,EC2,Data,staging,224.6
2025-07-13,111111111111,RDS,Data,prod,185.13
2025-07-13,333333333333,RDS,Data,prod,85.34
2025-07-13,333333333333,S3,Web,prod,104.04
2025-07-13,111111111111,EC2,Web,staging,188.24
2025-07-14,111111111111,EKS,Web,staging,91.22
2025-07-14,333333333333,RDS,Data,prod,74.69
2025-07-14,222222222222,RDS,Web,prod,136.78
2025-07-14,333333333333,RDS,Core,prod,174.72
2025-07-14,222222222222,Lambda,Web,prod,33.86
2025-07-14,222222222222,S3,Web,prod,65.44
2025-07-14,222222222222,S3,Core,prod,53.53
2025-07-14,222222222222,EC2,Web,staging,201.49
2025-07-14,333333333333,EKS,Data,prod,181.87
2025-07-14,222222222222,Lambda,Web,prod,31.88
2025-07-15,333333333333,RDS,Data,staging,62.66
2025-07-15,222222222222,RDS,Web,prod,101.17
2025-07-15,111111111111,EC2,Web,prod,414.75
2025-07-15,222222222222,Lambda,Web,dev,2.67
2025-07-15,111111111111,S3,Data,staging,25.74
2025-07-15,333333333333,EKS,Data,staging,108.84
2025-07-15,333333333333,S3,Data,prod,106.53
2025-07-16,333333333333,RDS,Data,staging,81.42
2025-07-16,222222222222,EC2,Web,prod,368.39
2025-07-16,333333333333,RDS,Web,prod,111.05
2025-07-16,111111111111,Lambda,Web,prod,32.44
2025-07-16,222222222222,EC2,Core,prod,488.52
2025-07-16,111111111111,RDS,Data,prod,120.84
2025-07-16,111111111111,Lambda,Web,prod,28.11
2025-07-16,333333333333,EC2,Data,staging,165.54
2025-07-16,222222222222,EC2,Data,prod,538.2
2025-07-17,111111111111,RDS,Data,staging,32.56
2025-07-17,222222222222,S3,Web,prod,83.34
2025-07-17,111111111111,RDS,Core,staging,73.73
2025-07-17,111111111111,EKS,Web,prod,126.93
2025-07-17,222222222222,Lambda,Core,prod,11.28
2025-07-17,222222222222,Lambda,Data,staging,-1.6
2025-07-17,111111111111,EC2,Web,staging,227.44
2025-07-17,111111111111,S3,Web,prod,99.85
2025-07-17,222222222222,Lambda,Core,prod,18.68
2025-07-18,333333333333,Lambda,Core,prod,35.05
2025-07-18,111111111111,EC2,Web,staging,211.85
2025-07-18,333333333333,RDS,Core,prod,78.4
2025-07-18,222222222222,S3,Data,prod,70.28
2025-07-18,222222222222,RDS,Web,prod,129.76
2025-07-18,222222222222,EC2,Data,prod,315.35
2025-07-19,111111111111,EC2,Web,prod,347.67
2025-07-19,111111111111,S3,Web,prod,44.98
2025-07-19,222222222222,RDS,Core,dev,27.33
2025-07-19,222222222222,Lambda,Core,prod,32.31
2025-07-19,222222222222,Lambda,Data,prod,10.33
2025-07-19,111111111111,S3,Core,prod,97.15
2025-07-19,333333333333,EC2,Core,prod,354.89
2025-07-19,111111111111,EKS,Data,prod,146.59
2025-07-20,333333333333,EKS,Web,prod,164.42
2025-07-20,222222222222,S3,Web,staging,47.36
2025-07-20,333333333333,EC2,Data,prod,436.87
2025-07-20,111111111111,EKS,Core,prod,151.16
2025-07-20,333333333333,EKS,Data,prod,169.96
2025-07-20,111111111111,S3,Web,prod,104.07
